População = 64, Experimentos = 150
1 threads
Probabilidade, Percentual Infectado
0.420000, 0.787377
0.430000, 0.808196
0.440000, 0.816425
0.450000, 0.841332
0.460000, 0.848481
0.470000, 0.859451
0.480000, 0.878242
0.490000, 0.884862
0.500000, 0.904419
0.510000, 0.906313
0.520000, 0.914859
0.530000, 0.923950
0.540000, 0.931310
0.550000, 0.933897
0.560000, 0.941109
0.570000, 0.945580
0.580000, 0.955570
0.590000, 0.959782
0.600000, 0.961271
0.610000, 0.969216
0.620000, 0.971820
0.630000, 0.968061
0.640000, 0.974660
0.650000, 0.980098
0.660000, 0.983083
0.670000, 0.984120
0.680000, 0.987763
0.690000, 0.987180
0.700000, 0.990399
0.710000, 0.991617
0.720000, 0.990793
0.730000, 0.994243
0.740000, 0.995435
0.750000, 0.995660
0.760000, 0.995263
0.770000, 0.997281
0.780000, 0.998088
0.790000, 0.996101
0.800000, 0.997117
0.810000, 0.997713
0.820000, 0.998329
0.830000, 0.998938
0.840000, 0.998538
0.850000, 0.998743
0.860000, 0.999346
0.870000, 0.999571
0.880000, 0.999768
0.890000, 0.999775
0.900000, 0.999376
0.910000, 0.999985
0.920000, 0.999982
0.930000, 0.999989
0.940000, 0.999994
0.950000, 0.999996
0.960000, 0.999995
0.970000, 0.999998
0.980000, 0.999999
0.990000, 0.999999
1.000000, 1.000000
251.55user 0.07system 1:03.01elapsed 399%CPU (0avgtext+0avgdata 4632maxresident)k
0inputs+0outputs (0major+200minor)pagefaults 0swaps
População = 50, Experimentos = 5000
1 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000016
0.020000, 0.000034
0.030000, 0.000061
0.040000, 0.000080
0.050000, 0.000118
0.060000, 0.000157
0.070000, 0.000819
0.080000, 0.003048
0.090000, 0.009648
0.100000, 0.015932
0.110000, 0.036073
0.120000, 0.054812
0.130000, 0.078184
0.140000, 0.109499
0.150000, 0.139057
0.160000, 0.190991
0.170000, 0.238242
0.180000, 0.270038
0.190000, 0.297621
0.200000, 0.340217
0.210000, 0.379329
0.220000, 0.428311
0.230000, 0.457679
0.240000, 0.480709
0.250000, 0.518519
0.260000, 0.552892
0.270000, 0.590451
0.280000, 0.598111
0.290000, 0.634716
0.300000, 0.673503
0.310000, 0.683920
0.320000, 0.713719
0.330000, 0.738741
0.340000, 0.755753
0.350000, 0.772736
0.360000, 0.789545
0.370000, 0.793780
0.380000, 0.825778
0.390000, 0.833590
0.400000, 0.841204
0.410000, 0.862416
0.420000, 0.866431
0.430000, 0.869034
0.440000, 0.878251
0.450000, 0.892657
0.460000, 0.904473
0.470000, 0.908079
0.480000, 0.917277
0.490000, 0.926882
0.500000, 0.927498
0.510000, 0.934503
0.520000, 0.941706
0.530000, 0.946715
0.540000, 0.956117
0.550000, 0.952727
0.560000, 0.962528
0.570000, 0.964529
0.580000, 0.962539
0.590000, 0.972340
0.600000, 0.974547
0.610000, 0.978555
0.620000, 0.980156
0.630000, 0.980556
0.640000, 0.984561
0.650000, 0.981966
0.660000, 0.985967
0.670000, 0.987769
0.680000, 0.989772
0.690000, 0.990373
0.700000, 0.992776
0.710000, 0.993981
0.720000, 0.993780
0.730000, 0.994781
0.740000, 0.996181
0.750000, 0.994983
0.760000, 0.997382
0.770000, 0.997385
0.780000, 0.998585
0.790000, 0.998387
0.800000, 0.997987
0.810000, 0.997988
0.820000, 0.998389
0.830000, 0.999392
0.840000, 0.998391
0.850000, 0.999592
0.860000, 0.999593
0.870000, 0.999394
0.880000, 0.999794
0.890000, 0.999596
0.900000, 0.999997
0.910000, 0.999797
0.920000, 0.999998
0.930000, 0.999998
0.940000, 0.999998
0.950000, 0.999999
0.960000, 0.999999
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
610.52user 0.23system 10:10.79elapsed 99%CPU (0avgtext+0avgdata 4456maxresident)k
0inputs+0outputs (0major+183minor)pagefaults 0swaps
2 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000016
0.020000, 0.000034
0.030000, 0.000061
0.040000, 0.000080
0.050000, 0.000118
0.060000, 0.000156
0.070000, 0.000819
0.080000, 0.002886
0.090000, 0.005955
0.100000, 0.017037
0.110000, 0.030557
0.120000, 0.043972
0.130000, 0.078051
0.140000, 0.103578
0.150000, 0.133104
0.160000, 0.175659
0.170000, 0.217404
0.180000, 0.247491
0.190000, 0.303608
0.200000, 0.330388
0.210000, 0.375352
0.220000, 0.416334
0.230000, 0.451925
0.240000, 0.501089
0.250000, 0.521082
0.260000, 0.558074
0.270000, 0.582290
0.280000, 0.626677
0.290000, 0.647683
0.300000, 0.679683
0.310000, 0.687090
0.320000, 0.709917
0.330000, 0.720947
0.340000, 0.749344
0.350000, 0.758361
0.360000, 0.790766
0.370000, 0.791979
0.380000, 0.812198
0.390000, 0.832197
0.400000, 0.843000
0.410000, 0.861616
0.420000, 0.870818
0.430000, 0.881427
0.440000, 0.880251
0.450000, 0.896650
0.460000, 0.902059
0.470000, 0.910274
0.480000, 0.924081
0.490000, 0.927283
0.500000, 0.930499
0.510000, 0.937100
0.520000, 0.940710
0.530000, 0.949717
0.540000, 0.951320
0.550000, 0.953921
0.560000, 0.962528
0.570000, 0.963931
0.580000, 0.965941
0.590000, 0.967942
0.600000, 0.974545
0.610000, 0.975752
0.620000, 0.979152
0.630000, 0.981957
0.640000, 0.982963
0.650000, 0.987166
0.660000, 0.987368
0.670000, 0.987972
0.680000, 0.991173
0.690000, 0.992977
0.700000, 0.991573
0.710000, 0.992578
0.720000, 0.993177
0.730000, 0.994379
0.740000, 0.994582
0.750000, 0.995784
0.760000, 0.996781
0.770000, 0.997784
0.780000, 0.997784
0.790000, 0.998189
0.800000, 0.998387
0.810000, 0.999188
0.820000, 0.998591
0.830000, 0.999392
0.840000, 0.999191
0.850000, 0.999793
0.860000, 0.999193
0.870000, 0.999794
0.880000, 0.999595
0.890000, 0.999797
0.900000, 0.999795
0.910000, 0.999997
0.920000, 0.999997
0.930000, 0.999798
0.940000, 0.999999
0.950000, 0.999998
0.960000, 0.999999
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
905.72user 0.15system 7:32.96elapsed 199%CPU (0avgtext+0avgdata 4472maxresident)k
0inputs+0outputs (0major+185minor)pagefaults 0swaps
4 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000016
0.020000, 0.000034
0.030000, 0.000061
0.040000, 0.000080
0.050000, 0.000117
0.060000, 0.000152
0.070000, 0.000223
0.080000, 0.000525
0.090000, 0.001858
0.100000, 0.003119
0.110000, 0.009104
0.120000, 0.022085
0.130000, 0.041158
0.140000, 0.057162
0.150000, 0.093051
0.160000, 0.116817
0.170000, 0.151506
0.180000, 0.200931
0.190000, 0.233897
0.200000, 0.287577
0.210000, 0.327065
0.220000, 0.357624
0.230000, 0.412360
0.240000, 0.446065
0.250000, 0.472053
0.260000, 0.526191
0.270000, 0.552365
0.280000, 0.592180
0.290000, 0.616358
0.300000, 0.635171
0.310000, 0.655723
0.320000, 0.685541
0.330000, 0.718322
0.340000, 0.738936
0.350000, 0.756755
0.360000, 0.775550
0.370000, 0.796362
0.380000, 0.808574
0.390000, 0.830369
0.400000, 0.833997
0.410000, 0.845592
0.420000, 0.863609
0.430000, 0.868020
0.440000, 0.875821
0.450000, 0.890635
0.460000, 0.905042
0.470000, 0.913657
0.480000, 0.917854
0.490000, 0.921665
0.500000, 0.927678
0.510000, 0.932089
0.520000, 0.942100
0.530000, 0.948090
0.540000, 0.950709
0.550000, 0.956111
0.560000, 0.961523
0.570000, 0.963321
0.580000, 0.968129
0.590000, 0.970330
0.600000, 0.968336
0.610000, 0.973942
0.620000, 0.980352
0.630000, 0.978750
0.640000, 0.984156
0.650000, 0.985357
0.660000, 0.985558
0.670000, 0.985361
0.680000, 0.990565
0.690000, 0.988970
0.700000, 0.994173
0.710000, 0.992571
0.720000, 0.994777
0.730000, 0.994576
0.740000, 0.994780
0.750000, 0.997180
0.760000, 0.997782
0.770000, 0.996985
0.780000, 0.998384
0.790000, 0.998184
0.800000, 0.998588
0.810000, 0.998786
0.820000, 0.999389
0.830000, 0.999790
0.840000, 0.998992
0.850000, 0.999791
0.860000, 0.999194
0.870000, 0.999593
0.880000, 0.999995
0.890000, 0.999995
0.900000, 0.999996
0.910000, 0.999997
0.920000, 0.999998
0.930000, 0.999998
0.940000, 0.999999
0.950000, 0.999999
0.960000, 1.000000
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
1686.89user 3.39system 7:06.96elapsed 395%CPU (0avgtext+0avgdata 4664maxresident)k
0inputs+0outputs (0major+205minor)pagefaults 0swaps
População = 80, Experimentos = 5000
1 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000006
0.020000, 0.000013
0.030000, 0.000024
0.040000, 0.000031
0.050000, 0.000046
0.060000, 0.000061
0.070000, 0.000692
0.080000, 0.002706
0.090000, 0.006511
0.100000, 0.016724
0.110000, 0.034894
0.120000, 0.054692
0.130000, 0.078469
0.140000, 0.110806
0.150000, 0.145812
0.160000, 0.190153
0.170000, 0.227747
0.180000, 0.257526
0.190000, 0.304923
0.200000, 0.342086
0.210000, 0.375094
0.220000, 0.421276
0.230000, 0.446862
0.240000, 0.495664
0.250000, 0.523463
0.260000, 0.552874
0.270000, 0.593271
0.280000, 0.611266
0.290000, 0.639278
0.300000, 0.660079
0.310000, 0.683281
0.320000, 0.708083
0.330000, 0.724291
0.340000, 0.744700
0.350000, 0.762904
0.360000, 0.782904
0.370000, 0.799911
0.380000, 0.812519
0.390000, 0.829320
0.400000, 0.843927
0.410000, 0.863325
0.420000, 0.868928
0.430000, 0.875936
0.440000, 0.883739
0.450000, 0.891144
0.460000, 0.898546
0.470000, 0.914551
0.480000, 0.918154
0.490000, 0.923759
0.500000, 0.932158
0.510000, 0.936762
0.520000, 0.941764
0.530000, 0.949764
0.540000, 0.955968
0.550000, 0.951771
0.560000, 0.958973
0.570000, 0.963974
0.580000, 0.968176
0.590000, 0.971378
0.600000, 0.975180
0.610000, 0.974580
0.620000, 0.980182
0.630000, 0.981983
0.640000, 0.982983
0.650000, 0.983186
0.660000, 0.985788
0.670000, 0.987389
0.680000, 0.989589
0.690000, 0.989590
0.700000, 0.991990
0.710000, 0.991991
0.720000, 0.995591
0.730000, 0.995191
0.740000, 0.996993
0.750000, 0.995593
0.760000, 0.995993
0.770000, 0.996994
0.780000, 0.998394
0.790000, 0.998995
0.800000, 0.998595
0.810000, 0.998595
0.820000, 0.998795
0.830000, 0.998796
0.840000, 0.999597
0.850000, 0.999397
0.860000, 0.999797
0.870000, 0.999798
0.880000, 0.999998
0.890000, 0.999998
0.900000, 0.999999
0.910000, 0.999999
0.920000, 0.999999
0.930000, 0.999999
0.940000, 0.999999
0.950000, 1.000000
0.960000, 1.000000
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
2155.58user 0.18system 35:55.89elapsed 99%CPU (0avgtext+0avgdata 4416maxresident)k
0inputs+0outputs (0major+182minor)pagefaults 0swaps
2 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000006
0.020000, 0.000013
0.030000, 0.000024
0.040000, 0.000031
0.050000, 0.000046
0.060000, 0.000061
0.070000, 0.000888
0.080000, 0.002512
0.090000, 0.007121
0.100000, 0.017723
0.110000, 0.036867
0.120000, 0.058266
0.130000, 0.084425
0.140000, 0.111432
0.150000, 0.147797
0.160000, 0.176979
0.170000, 0.231328
0.180000, 0.274908
0.190000, 0.302503
0.200000, 0.330698
0.210000, 0.395273
0.220000, 0.433052
0.230000, 0.457454
0.240000, 0.497853
0.250000, 0.519253
0.260000, 0.552263
0.270000, 0.590459
0.280000, 0.607069
0.290000, 0.649264
0.300000, 0.663470
0.310000, 0.693474
0.320000, 0.711691
0.330000, 0.734879
0.340000, 0.739491
0.350000, 0.762899
0.360000, 0.786099
0.370000, 0.810704
0.380000, 0.812306
0.390000, 0.830511
0.400000, 0.848717
0.410000, 0.858324
0.420000, 0.864526
0.430000, 0.877531
0.440000, 0.890134
0.450000, 0.892143
0.460000, 0.904146
0.470000, 0.906345
0.480000, 0.916950
0.490000, 0.920155
0.500000, 0.925755
0.510000, 0.942760
0.520000, 0.938961
0.530000, 0.949765
0.540000, 0.948166
0.550000, 0.957969
0.560000, 0.959971
0.570000, 0.963173
0.580000, 0.969173
0.590000, 0.967578
0.600000, 0.975778
0.610000, 0.975580
0.620000, 0.977381
0.630000, 0.980384
0.640000, 0.982385
0.650000, 0.984585
0.660000, 0.984386
0.670000, 0.989788
0.680000, 0.989389
0.690000, 0.990989
0.700000, 0.990991
0.710000, 0.992191
0.720000, 0.995193
0.730000, 0.993792
0.740000, 0.993992
0.750000, 0.996392
0.760000, 0.996793
0.770000, 0.996194
0.780000, 0.998594
0.790000, 0.997995
0.800000, 0.998994
0.810000, 0.998796
0.820000, 0.999195
0.830000, 0.999197
0.840000, 0.999197
0.850000, 0.998997
0.860000, 0.999397
0.870000, 0.999798
0.880000, 0.999998
0.890000, 0.999798
0.900000, 0.999799
0.910000, 0.999999
0.920000, 0.999999
0.930000, 0.999999
0.940000, 0.999800
0.950000, 1.000000
0.960000, 1.000000
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
2813.67user 0.21system 23:27.00elapsed 199%CPU (0avgtext+0avgdata 4608maxresident)k
0inputs+0outputs (0major+193minor)pagefaults 0swaps
4 threads
Probabilidade, Percentual Infectado
0.000000, 0.000000
0.010000, 0.000006
0.020000, 0.000013
0.030000, 0.000024
0.040000, 0.000031
0.050000, 0.000046
0.060000, 0.000061
0.070000, 0.000096
0.080000, 0.000934
0.090000, 0.004170
0.100000, 0.012354
0.110000, 0.025987
0.120000, 0.045368
0.130000, 0.064549
0.140000, 0.091287
0.150000, 0.137224
0.160000, 0.167212
0.170000, 0.217559
0.180000, 0.257720
0.190000, 0.293924
0.200000, 0.338874
0.210000, 0.383066
0.220000, 0.404667
0.230000, 0.443448
0.240000, 0.486637
0.250000, 0.517453
0.260000, 0.552441
0.270000, 0.590822
0.280000, 0.609244
0.290000, 0.643652
0.300000, 0.669646
0.310000, 0.682645
0.320000, 0.713458
0.330000, 0.726272
0.340000, 0.749675
0.350000, 0.761486
0.360000, 0.788087
0.370000, 0.807685
0.380000, 0.813298
0.390000, 0.820907
0.400000, 0.848108
0.410000, 0.850906
0.420000, 0.868921
0.430000, 0.882119
0.440000, 0.895726
0.450000, 0.892726
0.460000, 0.898133
0.470000, 0.908538
0.480000, 0.918346
0.490000, 0.923145
0.500000, 0.933350
0.510000, 0.935951
0.520000, 0.939357
0.530000, 0.949957
0.540000, 0.957562
0.550000, 0.958563
0.560000, 0.961567
0.570000, 0.964370
0.580000, 0.968171
0.590000, 0.967972
0.600000, 0.977977
0.610000, 0.975177
0.620000, 0.977379
0.630000, 0.984580
0.640000, 0.983784
0.650000, 0.982983
0.660000, 0.983784
0.670000, 0.987786
0.680000, 0.988587
0.690000, 0.992389
0.700000, 0.991389
0.710000, 0.992989
0.720000, 0.994591
0.730000, 0.995591
0.740000, 0.994591
0.750000, 0.996392
0.760000, 0.995194
0.770000, 0.996993
0.780000, 0.997994
0.790000, 0.996994
0.800000, 0.998195
0.810000, 0.999396
0.820000, 0.997995
0.830000, 0.999196
0.840000, 0.999597
0.850000, 0.999197
0.860000, 0.999797
0.870000, 0.999998
0.880000, 0.999598
0.890000, 0.999998
0.900000, 0.999998
0.910000, 0.999999
0.920000, 0.999999
0.930000, 0.999999
0.940000, 0.999999
0.950000, 1.000000
0.960000, 1.000000
0.970000, 1.000000
0.980000, 1.000000
0.990000, 1.000000
1.000000, 1.000000
5195.37user 4.67system 21:46.33elapsed 398%CPU (0avgtext+0avgdata 4640maxresident)k
0inputs+0outputs (0major+205minor)pagefaults 0swaps

